Origin,"Date Created","Play Duration Milliseconds","Artist Name","Last Played","Play Count",Genres,Artists
PERSONAL_RADIO_STATION,20240810,57000,N/A,1723252392469,1,"Music, Pop",Jax
PERSONAL_RADIO_STATION,20240814,333000,N/A,1723645511403,2,"Hip Hop/Rap, Music, Pop, Rap","Latto, Rihanna"
PERSONAL_RADIO_STATION,20240821,174000,N/A,1724283642779,1,"Music, Pop","Jonas Brothers"
PERSONAL_RADIO_STATION,20250109,36000,N/A,1736433775399,1,"Music, Pop","Lady Gaga"
PERSONAL_RADIO_STATION,20250111,91000,N/A,1736623483865,1,"Alternative, Music",CHVRCHES
PERSONAL_RADIO_STATION,20250113,197000,N/A,1736770194674,2,"Adult Alternative, Alternative, Classical, College Rock, Electronic, Goth Rock, Modern Era, Music, New Wave, Rock","The Cure, The Tear Garden"
PERSONAL_RADIO_STATION,20250117,76000,N/A,1737151147895,1,"Music, Rock",Poppy
PERSONAL_RADIO_STATION,20250120,84000,N/A,1737392034836,2,"Adult Alternative, Alternative, Electronic, Hard Rock, Heavy Metal, Indie Rock, Industrial, Music, Rock","Nine Inch Nails, The Afghan Whigs"
PERSONAL_RADIO_STATION,20250121,95000,N/A,1737486283510,1,"Alternative, Music",Blancmange
PERSONAL_RADIO_STATION,20250124,85000,N/A,1737738971829,1,"Music, Pop","Justin Bieber"
PERSONAL_RADIO_STATION,20250204,558000,N/A,1738693499970,3,"Adult Alternative, Country, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock","Hollywood Undead, Post Malone, Tears for Fears"
PERSONAL_RADIO_STATION,20250207,1552000,N/A,1738939085006,6,"Alternative, Arena Rock, Dance, Electronic, Hair Metal, Hard Rock, Heavy Metal, House, Music, Pop, Rock, Techno","HEALTH, Henry Green, Imagine Dragons, Scorpions, Sia, deadmau5"
PERSONAL_RADIO_STATION,20250219,626000,N/A,1739973843816,3,"Adult Alternative, Adult Contemporary, Country, Music, Pop, Pop/Rock, Rock, Soft Rock","Book of Love, Kim Carnes, Rick Springfield"
PERSONAL_RADIO_STATION,20250308,192000,N/A,1741448374699,1,"Alternative, Music","The Cure"
PERSONAL_RADIO_STATION,20250323,716000,N/A,1742771748854,4,"Alternative, Electronic, Heavy Metal, Music, Rock","HEALTH, Orchestral Manoeuvres In the Dark, Otep, Poppy"
PERSONAL_RADIO_STATION,20250326,1924000,N/A,1742948977398,8,"Adult Alternative, Alternative, Dance, Hard Rock, Heavy Metal, Indie Rock, Latin, Music, Pop, Pop/Rock, R&B/Soul, Rock, Teen Pop","Alice Deejay, Bad Omens, Gigi D'Agostino, Pitbull, Rihanna, The Afghan Whigs, The Wanted, VNV Nation"
PERSONAL_RADIO_STATION,20250328,160000,N/A,1743165854358,1,"Adult Alternative, Hard Rock, Heavy Metal, Music, Rock","Hollywood Undead"
PERSONAL_RADIO_STATION,20250406,164000,N/A,1743955429864,2,"Arena Rock, Australia, Hard Rock, Heavy Metal, Music, Pop, Rock, World","AC/DC, The B-52's"
PERSONAL_RADIO_STATION,20250411,36000,N/A,1744376234961,1,"Alternative, Music","The Cure"
PERSONAL_RADIO_STATION,20250412,1511000,N/A,1744472713117,6,"Adult Alternative, Alternative, Arena Rock, Dance, Electronic, Hard Rock, Heavy Metal, Industrial, Music, Pop, Rock","Berlin, Book of Love, LINKIN PARK, Ozzy Osbourne, Skinny Puppy, The Smiths"
PERSONAL_RADIO_STATION,20250415,1063000,N/A,1744743233180,4,"Adult Alternative, Alternative, Music, New Wave, Pop, Rock","Blancmange, Bruno Mars, Depeche Mode, Imagine Dragons, Lady Gaga"
PERSONAL_RADIO_STATION,20250426,34000,N/A,1745629607674,1,"Hard Rock, Heavy Metal, Music, Rock",Otep
PERSONAL_RADIO_STATION,20250503,115000,N/A,1746286157865,1,"Hard Rock, Heavy Metal, Music, Rock","Marilyn Manson"
PERSONAL_RADIO_STATION,20250507,32000,N/A,1746622251664,1,"Hip Hop/Rap, Music","2 Chainz"
PERSONAL_RADIO_STATION,20250515,223000,N/A,1747351929859,1,"Adult Alternative, Alternative, Music, Rock","Imagine Dragons"
PERSONAL_RADIO_STATION,20250519,123000,N/A,1747660136299,1,"Music, Pop","Duncan Laurence"
PERSONAL_RADIO_STATION,20250612,71000,N/A,1749753675377,1,"Adult Alternative, Alternative, College Rock, Goth Rock, Music, Rock","The Cure"
PERSONAL_RADIO_STATION,20250618,65000,N/A,1750243504373,1,"Music, Pop","Kim Petras, Sam Smith"
PERSONAL_RADIO_STATION,20250708,53000,N/A,1751991569672,1,"Music, Pop","Billie Eilish, Khalid"
CURATOR_PLAYLIST,20240803,1129166,N/A,1722719475359,6,"Alternative, Dance, Electronic, Music, Pop, R&B/Soul","BL3SS, CamrinWatsin, Hozier, Kehlani, RÜFÜS DU SOL, Taylor Swift"
CURATOR_PLAYLIST,20240813,817126,N/A,1723590150123,4,"Alternative, Dance, Electronic, Music, Pop","CYRIL, Dua Lipa, Michael Marcagi, RÜFÜS DU SOL"
CURATOR_PLAYLIST,20240814,131903,N/A,1723671449267,1,"Dance, Music","Charli xcx"
CURATOR_PLAYLIST,20240817,166000,N/A,1723936245498,1,"Music, Pop","Alex Warren"
CURATOR_PLAYLIST,20240822,343390,N/A,1724371217003,2,"Electronic, Music, Pop","Charli xcx, Taylor Swift"
CURATOR_PLAYLIST,20240823,395041,N/A,1724371473747,2,"Electronic, Music, Pop","Bruno Mars, Charli xcx, Lady Gaga"
CURATOR_PLAYLIST,20240830,440000,N/A,1725024771194,3,"Easy Listening, Music","Miracle Tones, Solfeggio Healing Frequencies MT"
CURATOR_PLAYLIST,20241003,791852,N/A,1727997482684,5,"Dance, Hip Hop/Rap, Music, Pop","Benson Boone, Chappell Roan, David Guetta, OneRepublic, Tommy Richman"
CURATOR_PLAYLIST,20241004,198143,N/A,1728001059824,1,"Music, R&B/Soul","The Weeknd"
CURATOR_PLAYLIST,20241011,88263,N/A,1728660873984,1,"Alternative, Music",Coldplay
CURATOR_PLAYLIST,20241208,317903,N/A,1733693314963,2,"Electronic, Music, Pop","Bruno Mars, Charli xcx, ROSÉ"
CURATOR_PLAYLIST,20241213,168515,N/A,1734095915931,1,"Music, Pop","Bruno Mars, ROSÉ"
CURATOR_PLAYLIST,20241218,213201,N/A,1734527625564,1,"Alternative, Music","Burna Boy, Coldplay, Elyanna, Little Simz, TINI"
CURATOR_PLAYLIST,20241219,257960,N/A,1734650257869,1,"Music, Pop","Chappell Roan"
CURATOR_PLAYLIST,20241221,61931,N/A,1734806196071,1,"Music, Pop","Benson Boone"
CURATOR_PLAYLIST,20250516,395896,N/A,1747439158422,2,"Music, Pop","Alex Warren"
CURATOR_PLAYLIST,20250517,1829855,N/A,1747506628113,8,"Alternative, Hip Hop/Rap, Music, Pop","Bruno Mars, Doechii, Gigi Perez, Lady Gaga, The Marías"
CURATOR_PLAYLIST,20250522,38979,N/A,1747952931951,1,"Music, Pop",Lizzo
CURATOR_PLAYLIST,20250523,319578,N/A,1747962561467,4,"Music, Pop","Lady Gaga"
CURATOR_PLAYLIST,20250526,221810,N/A,1748223003094,2,"Music, Pop","Sabrina Carpenter"
CURATOR_PLAYLIST,20250613,468160,N/A,1749829351329,3,"Music, Pop","Alex Warren"
CURATOR_PLAYLIST,20250704,224106,N/A,1751635379957,4,"Hip Hop/Rap, Music, Pop","Benson Boone, Charli xcx, Doechii"
CURATOR_PLAYLIST,20250712,688596,N/A,1752339655025,5,"Alternative, Music, Pop","Artemas, Bruno Mars, Lady Gaga"
CURATOR_PLAYLIST,20250720,111607,N/A,1752979703833,2,"Hip Hop/Rap, Music, Pop","Don Toliver"
USER_PLAYLIST,20241213,75885,N/A,1734095998965,1,"Electronic, Music","Dom Dolla, Mansionair"
USER_PLAYLIST,20241216,442816,N/A,1734355170958,2,"Dance, Electronic, House, Music","Dom Dolla, Gareth Emery, Mansionair"
USER_PLAYLIST,20250417,2796409,N/A,1744908518348,13,"Alternative, Electronic, Music, Soundtrack","Crystal Castles, HEALTH, Nine Inch Nails, Perturbator, Tyler Bates"
USER_PLAYLIST,20250418,1418569,N/A,1744939781368,10,"Alternative, Music, Soundtrack","Ghostemane, HEALTH, Soccer Mommy, Window Weather"
AUTOPLAY_RADIO_STATION,20240807,344898,N/A,1723046538927,2,"Dance, Electronic, Music, Trance","Davey Asprey, Gareth Emery"
AUTOPLAY_RADIO_STATION,20240810,33200,N/A,1723333714068,1,"Dance, Music","W&W"
AUTOPLAY_RADIO_STATION,20241024,3358739,N/A,1729790578192,14,"Alternative, Contemporary Country, Country, Death Metal/Black Metal, Hard Rock, Heavy Metal, Music, Pop, Rock, Urban Cowboy","Butcher Babies, Chase Rice, DevilDriver, Disturbed, Dope, In This Moment, King 810, Lacuna Coil, Marilyn Manson, Mushroomhead, Slipknot, System Of A Down"
AUTOPLAY_RADIO_STATION,20241218,78259,N/A,1734535327172,1,"Dance, Music",Tiësto
AUTOPLAY_RADIO_STATION,20250504,156361,N/A,1746400554420,1,"Dance, Music, Pop",Marshmello
ADAM_ID_RADIO_STATION,20240805,2723000,N/A,1722897065211,12,"Adult Contemporary, Alternative, Arena Rock, Contemporary R&B, Dance, Disco, Electronic, Funk, Hard Rock, Music, New Wave, Pop, Pop/Rock, Quiet Storm, R&B/Soul, Rock, Singer/Songwriter, Soft Rock, Soul","Billy Joel, Blondie, Cher, Cyndi Lauper, Duran Duran, Journey, Madonna, Michael Jackson, Paula Abdul, Phil Collins, The Bangles, Toto"
ADAM_ID_RADIO_STATION,20250408,845000,N/A,1744122643085,3,"Alternative, Music, New Wave, Pop, Pop/Rock","Belinda Carlisle, Bon Jovi, Cyndi Lauper"
